date,dataoqiao,shawo,xinbaliqiao,wangjiabai,wucun,huairoushuiku
2019/9/4 20:00,6.7108,9.3,4.134210526,9.148585759,9.6,8.48
2019/9/5 0:00,6.53,5.96,3.901578947,1.261428571,17.17,7.95
2019/9/5 4:00,5.32,7.3,3.668947368,2.522857143,8.66,7.22
2019/9/5 8:00,3.46,6.78,3.436315789,3.784285714,7.14,7.32
2019/9/5 12:00,2.98,6,3.203684211,5.045714286,24.959999,7.81
2019/9/5 16:00,12.1,7.26,2.971052632,6.307142857,27.030001,8.41
2019/9/5 20:00,11.77,8.58,2.738421053,7.568571429,17.219999,8.01
2019/9/6 0:00,8.11,11.33,2.505789474,8.83,9.15,7.17
2019/9/6 4:00,4.74,9.95,2.273157895,8.04,9.08,6.64
2019/9/6 8:00,6.34,9.43,2.040526316,7.98,14.7,7.25
2019/9/6 12:00,11.9,10.45,1.807894737,13.25,25.559999,7.57
2019/9/6 16:00,9.9,15.4,1.575263158,19.76,29.879999,8.31
2019/9/6 20:00,10.99,16.870001,1.342631579,8.1,22.129999,9.35
2019/9/7 0:00,4.89,5.47,1.11,2.43,18.58,10.6
2019/9/7 4:00,3.99,7.68,1.14,1.72,8.64,11.44
2019/9/7 8:00,2.07,6.12,1.22,0.99,5.27,10.96
2019/9/7 12:00,10.2722437,9.15,1.54,0.38,19.799999,6.53
2019/9/7 16:00,2.01,8.71,1.79,0.47,28.370001,7.07
2019/9/7 20:00,2.24,10.22,2.11,0.66,19.120001,7.17
2019/9/8 0:00,4.32,9.651428571,1.37,0.31,6.53,9.12
2019/9/8 4:00,2.17,9.082857143,1.4,0.06,6.13,8.17
2019/9/8 8:00,2.88,8.514285714,1.6,0.03,6.27,8.01
2019/9/8 12:00,5.83,7.945714286,2.17,0.14,8.71,8.84
2019/9/8 16:00,9.95,7.377142857,2.48,1.44,9.78,8.46
2019/9/8 20:00,6.52,6.808571429,2.39,1.49,4.73,8.78
2019/9/9 0:00,5.35,6.24,3.05,8.81,12.45,7.85
2019/9/9 4:00,4.44,6.34,3.8,2.03,8.66,7.31
2019/9/9 8:00,4.53,6.66,4.04,2.77,4.65,7.9
2019/9/9 12:00,5.32,7.02,4.98,8.82,4.31,10
2019/9/9 16:00,7.68,7.24,5.07,16.360001,7.65,9.89
2019/9/9 20:00,5.52,9.21,5.4575,13.68,8.09,7.24
2019/9/10 0:00,10.05,8.69,5.845,6.89,5.4,6.99
2019/9/10 4:00,8.56,9.02,6.2325,6.23,4.26,7.09
2019/9/10 8:00,8.35,6.72,6.62,6.51,4.02,7.72
2019/9/10 12:00,12.66,6.62,7.0075,8.56,11.65,7.07
2019/9/10 16:00,13.36,6.53,7.395,11.2,16.860001,7.25
2019/9/10 20:00,12.86,6.94,7.7825,7.92,8.03,6.92
2019/9/11 0:00,16.120001,8.41,8.17,12.62,14.5,7.04
2019/9/11 4:00,14.32,8.11,7.12,11.58,13.62,6.67
2019/9/11 8:00,13.71,8.19,7.28,9.44,13.69,6.86
2019/9/11 12:00,17.120001,8.59,9.17,8.47,17.049999,7.02
2019/9/11 16:00,19.780001,8.83,8.9,9.81,16.370001,7
2019/9/11 20:00,19.049999,9.14,8.83,11.41,14.97,7.05
2019/9/12 0:00,17.3579992,10.68,7.98,7.92,10.92,10.7
2019/9/12 4:00,15.6659994,10.23,7.16,7.82,10.64,10.46
2019/9/12 8:00,13.9739996,9.97,7.24,7.22,10.6,10.66
2019/9/12 12:00,12.2819998,10.12,8.82,6.64,11.02,10.58
2019/9/12 16:00,10.59,10.65,11.45,7.94,11.41,11.38
2019/9/12 20:00,9.27,10.55,9.93,7.31,11.41,11.1
2019/9/13 0:00,3.79,10.52558824,1.69,0.17,1.1,6.42
2019/9/13 4:00,3.77,10.50117647,1.3075,0.173333333,0.62,6.79
2019/9/13 8:00,3.32,10.47676471,0.925,0.176666667,0.62,6.99
2019/9/13 12:00,6.29,10.45235294,0.5425,0.18,1.51,7.02
2019/9/13 16:00,8.82,10.42794118,0.16,2.94,1.61,8.38
2019/9/13 20:00,7.13,10.40352941,0.62,2.56,0.86,7.41
2019/9/14 0:00,5.05,10.37911765,1.1,1.3,1.74,6.6
2019/9/14 4:00,3.75,10.35470588,1.54,0.76,2.11,6.34
2019/9/14 8:00,3.52,10.33029412,2.08,0.28,2.31,7
2019/9/14 12:00,7.03,10.30588235,2.43,0.76,3.8,6.58
2019/9/14 16:00,8.95,10.28147059,2.19,1.29,5.4,7.64
2019/9/14 20:00,6.21,10.25705882,2.16,0.45,2.29,7.9
2019/9/15 0:00,4.86,10.23264706,2.21,0.17,1.98,6.53
2019/9/15 4:00,3.72,10.20823529,2.18,0.24,1.55,6.78
2019/9/15 8:00,3.87,10.18382353,2.33,0.31,1.86,6.7
2019/9/15 12:00,7.88,10.15941176,2.54,2.09,6.5,6.87
2019/9/15 16:00,10.66,10.135,2.75,3.92,10.66,7.01
2019/9/15 20:00,9,10.11058824,2.53,2.04,3.61,6.94
2019/9/16 0:00,6.26,10.08617647,2.34,1.5,1.52,6.65
2019/9/16 4:00,5.1,10.06176471,2.46,1.12,0.83,7.31
2019/9/16 8:00,4.4,10.03735294,2.6,0.5,0.9,6.88
2019/9/16 12:00,9.2,10.01294118,3.19,2.53,2.34,6.96
2019/9/16 16:00,16.91,9.988529412,3.19,11.15,13.37,7.26
2019/9/16 20:00,15.49,9.964117647,2.95,5.25,9.74,6.84
2019/9/17 0:00,9.8,9.939705882,3.04,4.32,5.31,6.34
2019/9/17 4:00,7.5,9.915294118,3.03,1.96,3.11,6.56
2019/9/17 8:00,6.59,9.890882353,2.94,1.4,2.16,6.52
2019/9/17 12:00,14.2,9.866470588,3.54,3.43,8.96,8.54
2019/9/17 16:00,18.879999,9.842058824,4.58,9.19,22.309999,5.77
2019/9/17 20:00,11.2,9.817647059,3.83,5.04,14.57,5.93
2019/9/18 0:00,9.06,9.793235294,3.79,4.03,7.41,6.15
2019/9/18 4:00,4.92,9.768823529,3.52,2.66,3.89,5.41
2019/9/18 8:00,5.34,9.744411765,3.63,2.6,2.67,5.95
2019/9/18 12:00,10.2722437,9.72,4.31,7.59,10.7,6.07
2019/9/18 16:00,10.2722437,9.695588235,4.81,15.74,30.35,6.68
2019/9/18 20:00,10.2722437,9.671176471,3.92,7.7,21.129999,6.18
2019/9/19 0:00,17.209999,9.646764706,4.08,5.51,10.06,5.86
2019/9/19 4:00,14.39,9.622352941,3.4,3.61,4.92,5.9
2019/9/19 8:00,14.67,9.597941176,3.21,3.5,3.44,6.15
2019/9/19 12:00,10.2722437,9.573529412,5.22,4.74,12.68,5.94
2019/9/19 16:00,10.2722437,9.549117647,4.97,8.37,24.85,6.24
2019/9/19 20:00,14.06,9.524705882,4.72,6.49,10.74,5.76
2019/9/20 0:00,13.13,9.500294118,4.47,4.18,4.9,5.71
2019/9/20 4:00,11.13,9.475882353,4.37,3.28,5.03,5.72
2019/9/20 8:00,10.96,9.451470588,5.19,2.95,5.98,6.66
2019/9/20 12:00,22.969999,9.427058824,6.91,5.7,24.200001,6.68
2019/9/20 16:00,11.17,9.402647059,5.72,8.17,25.59,7.84
2019/9/20 20:00,12.82,9.378235294,4.38,4.75,19.07,6.7
2019/9/21 0:00,10.79,9.353823529,4.82,3.8,13.8,6.53
2019/9/21 4:00,10.36,9.329411765,3.23,3.45,10.45,6.5
2019/9/21 8:00,9.36,9.305,4.55,2.47,8.17,6.89
2019/9/21 12:00,11.31,9.280588235,6.01,2.82,19.98,6.99
2019/9/21 16:00,15.88,9.256176471,2.77,4.37,15.15,7.8
2019/9/21 20:00,9.77,9.231764706,1.62,2.98,14.01,7.75
2019/9/22 0:00,8.4,9.207352941,2.7125,2.73,10.44,7.27
2019/9/22 4:00,6.72,9.182941176,3.805,2.58,8.1,7.08
2019/9/22 8:00,5.99,9.158529412,4.8975,1.82,5.95,7.15
2019/9/22 12:00,11.35,9.134117647,5.99,3.54,13.34,7.76
2019/9/22 16:00,12.12,9.109705882,5.7,6.24,19.42,9.14
2019/9/22 20:00,11.43,9.085294118,4.28,5.04,13.11,8.19
2019/9/23 0:00,9.42,9.060882353,3.13,4.61,10.22,7.57
2019/9/23 4:00,6.4,9.036470588,3.78,4.36,6.59,7.76
2019/9/23 8:00,6.26,9.012058824,4.43,3.18,4.64,7.85
2019/9/23 12:00,11.44,8.987647059,5.96,5.51,12.61,7.8
2019/9/23 16:00,11.36,8.963235294,6.52,11.98,20.92,8.86
2019/9/23 20:00,10.02,8.938823529,4.82,6.95,14.01,8.71
2019/9/24 0:00,8.07,8.914411765,4.87,5.71,10.08,7.92
2019/9/24 4:00,6.04,8.89,4.82,5.27,5.92,7.67
2019/9/24 8:00,6.3,8.865588235,4.48,4.95,5.32,7.73
2019/9/24 12:00,9.94,8.841176471,6.81,10.18,10.53,6.6
2019/9/24 16:00,11.46,8.816764706,6.25,20.15,25.52,7.4
2019/9/24 20:00,9.89,8.792352941,3.3,6.49,17.620001,6.52
2019/9/25 0:00,8.21,8.767941176,2.27,5.05,8.45,6.46
2019/9/25 4:00,6.72,8.743529412,3.72,4.6,5.69,5.91
2019/9/25 8:00,6.77,8.719117647,4.3,4.9,4.3,6.1
2019/9/25 12:00,7.6,8.694705882,6.15,9.32,21.35,6.41
2019/9/25 16:00,9.5,8.670294118,6.07,13.46,23.6,7.25
2019/9/25 20:00,7.61,8.645882353,2.88,5.66,13.15,6.57
2019/9/26 0:00,6.67,8.621470588,2.33,5.19,9.7,6.09
2019/9/26 4:00,4.99,8.597058824,4.39,5.26,7.8,6.55
2019/9/26 8:00,4.37,8.572647059,4.4,6.05,7.13,7.43
2019/9/26 12:00,6.84,8.548235294,5.72,9.27,12.35,6.34
2019/9/26 16:00,9.45,8.523823529,5.44,18.959999,25.34,7
2019/9/26 20:00,12.03,8.499411765,4.83,5.83,21.15,6.33
2019/9/27 0:00,7.89,8.475,5.05,5.24,11.11,6.45
2019/9/27 4:00,5.83,8.450588235,4.36,5.24,7.81,6.25
2019/9/27 8:00,4.26,8.426176471,4.62,5.44,5.91,6.3
2019/9/27 12:00,7.04,8.401764706,6.06,8.36,9.08,6.42
2019/9/27 16:00,10.68,8.377352941,4.05,14.56,23.879999,7.75
2019/9/27 20:00,10.03,8.352941176,4.41,5.45,17.059999,6.94
2019/9/28 0:00,7.91,8.328529412,4,5.14,9.84,6.88
2019/9/28 4:00,5.43,8.304117647,4.25,5.09,6.96,7.09
2019/9/28 8:00,5.1,8.279705882,4.56,5.1,5.63,7.28
2019/9/28 12:00,8.08,8.255294118,5.4,4.67,8.38,6.97
2019/9/28 16:00,8.16,8.230882353,3.75,6.66,20.82,8.24
2019/9/28 20:00,6.01,8.206470588,3.15,3.91,14.86,7.74
2019/9/29 0:00,7.52,8.182058824,2.55,4.51,8.94,7.17
2019/9/29 4:00,5.48,8.157647059,2.36,4.77,6.07,7.29
2019/9/29 8:00,4.16,8.133235294,3.715,4.92,5.57,7.61
2019/9/29 12:00,9.93,8.108823529,5.07,6.69,10.62,7.26
2019/9/29 16:00,6.13,8.084411765,5.13,5.71,21.879999,8.81
2019/9/29 20:00,5.74,8.06,4.63,5.9,16.48,7.98
2019/9/30 0:00,4.22,9.21,4.98,5.4,8.85,7.98
2019/9/30 4:00,3.11,7.48,4.38,5.76,6.03,7.73
2019/9/30 8:00,2.85,6.15,4.49,4.8,5.2,6.61
2019/9/30 12:00,7.39,6.85,5.96,5.33,9.89,6.78
2019/9/30 16:00,6.05,10.58,5.71,12.13,24.34,7.44
2019/9/30 20:00,7.76,9.92,3.87,5.18,14.03,7.15
2019/10/1 0:00,7.7788,10.46,4.98,6.19,9.87,13.81
2019/10/1 4:00,7.7976,10.16,4.94,7.3,10.02,13.77
2019/10/1 8:00,7.8164,10.96,4.56,6.42,10.14,13.73
2019/10/1 12:00,7.8352,10.4,8.24,6.08,10.22,13.84
2019/10/1 16:00,7.854,10.35,10.23,5.92,10.37,13.82
2019/10/1 20:00,7.8728,10.05,7.62,6.27,9.93,13.76
2019/10/2 0:00,7.8916,10.6,8.46,13.35,14.1,14.59
2019/10/2 4:00,7.9104,10.16,5.77,13.2,13.7,14.54
2019/10/2 8:00,7.9292,10.07,4.91,12.87,13.66,14.63
2019/10/2 12:00,7.948,11.45,10.93,13.02,14.02,14.75
2019/10/2 16:00,7.9668,10.23,16.02,13.09,14.6,14.89
2019/10/2 20:00,7.9856,10.76,9.85,13.36,14.67,14.59
2019/10/3 0:00,8.0044,8.58,3.72,17.459999,14.63,11.51
2019/10/3 4:00,8.0232,8.32,3.33,17.5,13.09,11.29
2019/10/3 8:00,8.042,9.19,3.29,17.190001,12.43,11.38
2019/10/3 12:00,8.0608,8.66,5.15,17.530001,13.89,10.27
2019/10/3 16:00,8.0796,9.45,7.18,16.92,14.69,9.94
2019/10/3 20:00,8.0984,9.42,6.2,16.940001,14.47,9.84
2019/10/4 0:00,8.1172,9.11,5.98,9.148585759,8.79,8.42
2019/10/4 4:00,8.136,8.59,5.76,9.148585759,8.54,8.04
2019/10/4 8:00,8.1548,8.1,5.54,9.148585759,9.41,8.21
2019/10/4 12:00,8.1736,9.09,5.32,9.148585759,10.83,8.41
2019/10/4 16:00,8.1924,9.87,5.1,9.148585759,13.21,8.42
2019/10/4 20:00,8.2112,10.42,4.88,9.148585759,12.32,8.89
2019/10/5 0:00,8.23,9.52,4.66,1.651428571,21.67,7.38
2019/10/5 4:00,6.37,7.13,4.44,3.302857143,12.86,7.33
2019/10/5 8:00,4.72,5.99,4.22,4.954285714,11.95,7.69
2019/10/5 12:00,8.24,5.73,4,6.605714286,14.89,8.53
2019/10/5 16:00,8.466666667,6.84,3.78,8.257142857,15.62,8.45
2019/10/5 20:00,8.693333333,7.14,3.56,9.908571429,15.94,7.96
2019/10/6 0:00,8.92,14.15,3.34,11.56,11.72,7.83
2019/10/6 4:00,4.82,11.92,3.12,10.86,10.35,6.99
2019/10/6 8:00,9.995,10.95,2.9,12.18,17.629999,7.24
2019/10/6 12:00,15.17,10.12,2.68,23.23,33.630001,9.07
2019/10/6 16:00,13.78,15.14,2.46,27.6,32.48,10.08
2019/10/6 20:00,13.55,14.85,2.24,24.01,19.889999,8.9
2019/10/7 0:00,1.59,9.52,2.02,0.68,8.4,6.97
2019/10/7 4:00,0.91,4.59,1.83,0.99,4,7.19
2019/10/7 8:00,0.75,5.15,1.96,0.39,2.98,7.11
2019/10/7 12:00,4.2,8.98,2.92,2.57,7.2,9.08
2019/10/7 16:00,10.4,15.12,2.72,10.3,13.72,9.25
2019/10/7 20:00,6.575,15.09,2.79,3.56,19.620001,8.09
2019/10/8 0:00,2.75,14.50846154,0.23,0.92,3.66,8.52
2019/10/8 4:00,1.26,13.92692308,0.3,0.41,3.15,8
2019/10/8 8:00,0.98,13.34538462,0.88,0.11,3.42,7.62
2019/10/8 12:00,4.53,12.76384615,1.46,0.09,3.71,8.43
2019/10/8 16:00,6.12,12.18230769,1.93,0.09,3.42,8.56
2019/10/8 20:00,3.92,11.60076923,1.2,0.12,2.55,8.61
2019/10/9 0:00,4.85,11.01923077,1.41,0.2725,4.63,6.56
2019/10/9 4:00,3.38,10.43769231,1.62,0.425,1.91,6.53
2019/10/9 8:00,2.27,9.856153846,1.83,0.5775,0.41,6.24
2019/10/9 12:00,3.36,9.274615385,2.04,0.73,1.19,6.88
2019/10/9 16:00,3.52,8.693076923,0.77,0.09,1.68,6.91
2019/10/9 20:00,2.58,8.111538462,0.36,9.148585759,1.62,7.17
2019/10/10 0:00,9.52,7.53,1.535714286,8.42,5.33,7.18
2019/10/10 4:00,8.45,7.09,2.711428571,6.72,4.62,7.55
2019/10/10 8:00,8.12,6.5,3.887142857,7.02,4.72,7.29
2019/10/10 12:00,10.2,6.6,5.062857143,7.84,7.95,7.16
2019/10/10 16:00,12.92,6.5,6.238571429,6.92,15.6,7.4
2019/10/10 20:00,11.08,7.23,7.414285714,6.23,9.81,6.21
2019/10/11 0:00,16.99,8.61,8.59,11.5,13.34,7.09
2019/10/11 4:00,12.64,8.22,6.2,10.74,12.83,6.89
2019/10/11 8:00,10.18,8.06,2.52,9.36,12.21,7.94
2019/10/11 12:00,13.84,8.12,2.81,7.28,13.38,7.08
2019/10/11 16:00,17.040001,7.64,4.61,8.15,13.79,7.32
2019/10/11 20:00,14.48,9.08,6.03,9.75,13.15,7.64
2019/10/12 0:00,7.96,10.26,7.24,6.02,11.4,11.07
2019/10/12 4:00,6.02,10.12,6.82,6.18,11.16,11.67
2019/10/12 8:00,4.76,9.49,6.77,6.89,10.95,11.27
2019/10/12 12:00,4.28,9.56,8.57,7.18,11.16,11.81
2019/10/12 16:00,10.76,10.01,10.56,6.5,11.21,11.58
2019/10/12 20:00,11.04,10.61,9.28,6.09,10.78,12.44
2019/10/13 0:00,6.41,6.34,6.09,4.7,5.66,5.56
2019/10/13 4:00,6.77,6.81,6.79,5.07,5.6,5.85
2019/10/13 8:00,7.21,6.51,6.79,4.79,5.62,5.85
2019/10/13 12:00,6.35,6.59,6.89,5.13,5.19,5.64
2019/10/13 16:00,7.58,5.54,7.42,4.14,5.03,6.24
2019/10/13 20:00,6.14,6.38,6.82,3.55,4.59,6.51
2019/10/14 0:00,5.35,6.97,4.99,3.47,4.03,6.34
2019/10/14 4:00,4.02,7.06,3.71,3.6,5.663333333,6.53
2019/10/14 8:00,4.44,6.52,6.99,4.03,7.296666667,6.69
2019/10/14 12:00,7.62,6.32,7.85,5.53,8.93,6.99
2019/10/14 16:00,7.58,6.34,7.51,6.6,13.64,7.06
2019/10/14 20:00,6.67,6.9,7.07,6.27,8.65,6.68
2019/10/15 0:00,6.2,7.14,7.22,6.05,5.87,6.81
2019/10/15 4:00,5.2,6.88,7.42,5.38,4.64,7.15
2019/10/15 8:00,5.31,6.67,6.94,5.62,4.93,7.14
2019/10/15 12:00,8.37,6.32,7.64,6.35,10.53,7.02
2019/10/15 16:00,9.64,6.48,7.66,8.13,15.23,6.49
2019/10/15 20:00,8.2,7.3,6.95,6.25,10.7,6.06
2019/10/16 0:00,6.36,7.61,7.43,5.82,8.7,6.44
2019/10/16 4:00,5.39,6.99,7.12,5.05,6.27,6.45
2019/10/16 8:00,5.08,6.83,6.83,5.08,6.28,6.71
2019/10/16 12:00,8.56,6.45,7.99,4.57,12.89,6.72
2019/10/16 16:00,10.77,6.43,7.78,7.6,17.15,7.15
2019/10/16 20:00,7.5,7.09,7.16,7.56,7.92,6.84
2019/10/17 0:00,6.27,6.98,7.27,6.16,6.82,6.8
2019/10/17 4:00,6.52,7.23,7.1,5.42,6.61,7
2019/10/17 8:00,6.81,6.85,6.13,4.29,6.62,6.73
2019/10/17 12:00,10.59,6.8,7,4.22,7.51,7.44
2019/10/17 16:00,11.85,7.16,7.82,6.24,7.96,7.58
2019/10/17 20:00,10.12,7.93,6.7,7.07,6.02,7.36
2019/10/18 0:00,9.12,7.13,7.06,5.8,5.66,7.41
2019/10/18 4:00,7.14,6.57,6.98,4.51,6,7.38
2019/10/18 8:00,6.4,6.54,7.28,3.41,6.26,7.26
2019/10/18 12:00,8.09,6.47,8.37,4.33,10.2,7.6
2019/10/18 16:00,11.64,7.04,7.96,7.29,11.31,7.01
2019/10/18 20:00,6.36,6.37,7.2,8.59,8.98,7.62
2019/10/19 0:00,5.9,7.24,7.37,7.96,8.79,7.28
2019/10/19 4:00,6.44,7.12,6.95,6.11,8.97,6.76
2019/10/19 8:00,7.73,6.76,6.72,4.72,9.895,7.32
2019/10/19 12:00,9.5,6.66,7.54,5.15,10.82,7.27
2019/10/19 16:00,11.27,6.9,8.36,7.83,9.97,6.36
2019/10/19 20:00,9.84,7.32,7.43,9.36,9.12,7.1
2019/10/20 0:00,8.96,7.65,5.23,8.67,8.79,6.2
2019/10/20 4:00,7.12,7.06,5.68,7.03,8.96,6.97
2019/10/20 8:00,5.77,6.78,6.62,5.3,9.7,6.93
2019/10/20 12:00,6.99,6.56,7.68,6.17,12.43,7.07
2019/10/20 16:00,7.79,7.94,7.83,8.81,12.92,7.94
2019/10/20 20:00,7.12,9.26,6,11.64,11.01,7.36
2019/10/21 0:00,6.98,9.21,4.67,10.9,10.31,7.6
2019/10/21 4:00,7.67,8.37,5.2,8.19,10.19,7.1
2019/10/21 8:00,8.54,8.15,6.79,6.24,10.68,7.32
2019/10/21 12:00,7.93,8.22,7.18,6.79,15.82,7.05
2019/10/21 16:00,9.36,8.49,7.24,9.7,15.88,7.24
2019/10/21 20:00,8.88,9.62,7.42,11.16,11.57,6.51
2019/10/22 0:00,7.32,8.99,6.14,10.18,10.58,7.24
2019/10/22 4:00,6.14,8.54,5.87,7.94,9.47,6.77
2019/10/22 8:00,5.97,8.28,5.95,6.11,9.4,6.76
2019/10/22 12:00,8.12,8.49,7.21,6.75,13.98,6.78
2019/10/22 16:00,9.03,8.98,7.52,11.21,14.48,6.89
2019/10/22 20:00,9.02,9,7.27,11.96,11.11,6.76
2019/10/23 0:00,8.71,9.08,6.11,11.06,9.65,7.01
2019/10/23 4:00,7.63,8.6,6.06,8.52,8.15,7.13
2019/10/23 8:00,6.98,8.2,6.41,6.25,8.12,7.36
2019/10/23 12:00,8.53,8.03,7.64,7.42,12.19,7.24
2019/10/23 16:00,11.68,8.18,8.71,9.97,13.6,7.26
2019/10/23 20:00,10.96,8.52,8.05,12.77,10.51,7.23
2019/10/24 0:00,9.86,9.39,6.7,11.2,8.7,7.4
2019/10/24 4:00,9.22,8.67,6.34,8.76,8.31,7.68
2019/10/24 8:00,8.08,8.62,6.37,6.18,8.65,7.62
2019/10/24 12:00,10.17,8.46,6.7,6.03,9.02,7.47
2019/10/24 16:00,9.7,8.2,6.33,6.88,9.54,7.8
2019/10/24 20:00,7.87,7.71,6.01,7.03,8.65,8.14
2019/10/25 0:00,6.36,8.79,5.44,5.71,8.08,8.16
2019/10/25 4:00,5.84,8.38,5.99,4.06,7.81,8.39
2019/10/25 8:00,6.1,8.48,5.91,3.45,7.86,8.19
2019/10/25 12:00,7.1,7.89,5.73,4.44,10.02,7.92
2019/10/25 16:00,9.02,7.87,5.57,6.7,10.37,8.36
2019/10/25 20:00,9.39,8.05,6.85,7.93,8.36,7.92
2019/10/26 0:00,8.12,8.5,7.26,7.53,8.02,7.73
2019/10/26 4:00,7.28,8.15,6.59,6.62,8.31,7.46
2019/10/26 8:00,7.19,8.21,6.48,5.96,8.64,8.01
2019/10/26 12:00,11.45,7.86,7.68,6.86,11.65,8.1
2019/10/26 16:00,12.59,8.08,7.16,9.26,12.08,7.54
2019/10/26 20:00,10.75,8.67,8.69,10.25,10.2,7.06
2019/10/27 0:00,10.97,8.04,8.5,9.36,9.66,7.31
2019/10/27 4:00,10.32,8.6,7.83,7.78,8.97,6.64
2019/10/27 8:00,9.74,8.14,8.4,6.14,8.97,6.96
2019/10/27 12:00,12.53,8.6,9.09,6.61,11.18,7.07
2019/10/27 16:00,14.33,8.26,9.25,8.28,12.9,7.2
2019/10/27 20:00,13.5,8.21,9.04,9.53,10.33,6.82
2019/10/28 0:00,12.43,8.29,8.2,8.85,9.09,6.68
2019/10/28 4:00,10.715,7.83,8.02,7.12,8.12,7.1
2019/10/28 8:00,9,8.63,8.17,6.42,9.105,7.29
2019/10/28 12:00,10.02,8.09,8.95,6.65,10.09,7.51
2019/10/28 16:00,10.88,8.67,9.15,7.16,9.98,7.99
2019/10/28 20:00,10.08,8.12,8.88,8.31,9.48,7.42
2019/10/29 0:00,9.32,7.98,8.83,7.62,8.52,7.66
2019/10/29 4:00,9.12,7.77,8.21,6.66,7.47,7.79
2019/10/29 8:00,8.92,7.55,8.28,5.69,6.66,8.16
2019/10/29 12:00,12.02,7.5,8.72,6.82,7.84,7.56
2019/10/29 16:00,13.64,7.65,9.2,7.96,10.18,8.27
2019/10/29 20:00,13.19,7.76,8.8,9.1,7.96,7.87
2019/10/30 0:00,11.4,8.15,8.24,8.76,8,7.81
2019/10/30 4:00,10.19,8.05,8.2,7.91,7.81,8.17
2019/10/30 8:00,9.34,7.62,7.83,6.36,7.9,7.99
2019/10/30 12:00,13.08,7.79,9.4,6.58,10.56,8.17
2019/10/30 16:00,15.45,7.39,9.02,8.62,14.05,7.85
2019/10/30 20:00,14.1,7.86,9.02,10.48,12,8.15
2019/10/31 0:00,12.44,8.28,8.32,10.5,10.93,7.95
2019/10/31 4:00,10.57,7.72,8.18,8.39,9.81,7.92
2019/10/31 8:00,10.01,7.49,8.11,6.28,10.4,8.65
2019/10/31 12:00,10.81,7.54,8.87,6.51,14.02,8.44
2019/10/31 16:00,13.2,7.82,8.96,10.34,15.99,8.52
2019/10/31 20:00,11.56,8.41,8.94,11.83,13.66,8.83
2019/11/1 0:00,11.3724,10.74,5.11,6.34,9.77,13.78
2019/11/1 4:00,11.1848,11.02,4.91,6.21,9.92,13.75
2019/11/1 8:00,10.9972,10.18,4.17,6.01,9.96,13.8
2019/11/1 12:00,10.8096,10.43,7.34,5.77,9.84,13.82
2019/11/1 16:00,10.622,12.4,9.04,5.73,9.92,13.82
2019/11/1 20:00,10.4344,12.19,7.63,5.59,9.91,13.7
2019/11/2 0:00,10.2468,10.46,7.68,13.3,14.61,14.66
2019/11/2 4:00,10.0592,10.64,5.52,13.24,14.15,14.48
2019/11/2 8:00,9.8716,9.87,5.32,12.89,13.87,14.76
2019/11/2 12:00,9.684,10.06,11.89,12.86,14.09,14.75
2019/11/2 16:00,9.4964,10.02,14.83,12.83,14.72,15.06
2019/11/2 20:00,9.3088,10.03,10.12,13.04,14.91,15
2019/11/3 0:00,9.1212,9.05,3.04,16.27,14.42,9.95
2019/11/3 4:00,8.9336,8.13,3.34,15.68,13.16,9.77
2019/11/3 8:00,8.746,8.09,3.9,14.44,13.22,9.91
2019/11/3 12:00,8.5584,8.16,7.41,12.76,15.24,9.78
2019/11/3 16:00,8.3708,8.59,9.23,11.76,15.25,9.85
2019/11/3 20:00,8.1832,8.16,6.43,10.07,13.9,9.87
2019/11/4 0:00,7.9956,9.9,6.198947368,9.148585759,10.68,8.02
2019/11/4 4:00,7.808,8.9,5.967894737,9.148585759,8.75,8.08
2019/11/4 8:00,7.6204,8.01,5.736842105,9.148585759,7.86,7.97
2019/11/4 12:00,7.4328,8.08,5.505789474,9.148585759,9.42,8
2019/11/4 16:00,7.2452,8.47,5.274736842,9.148585759,9.74,8.23
2019/11/4 20:00,7.0576,9.68,5.043684211,9.148585759,9.06,8.24
2019/11/5 0:00,6.87,7.05,4.812631579,1.821428571,9.99,7.79
2019/11/5 4:00,3.55,6.16,4.581578947,3.642857143,5.86,8.81
2019/11/5 8:00,2.92,5.11,4.350526316,5.464285714,4.32,8.24
2019/11/5 12:00,10.2722437,5.22,4.119473684,7.285714286,8.5,7.6
2019/11/5 16:00,10.76,5.69,3.888421053,9.107142857,10.61,8.98
2019/11/5 20:00,7.98,6.31,3.657368421,10.92857143,9.24,8.44
2019/11/6 0:00,12.11,13.59,3.426315789,12.75,11.12,7.87
2019/11/6 4:00,7.17,11.36,3.195263158,12.13,8.87,7.23
2019/11/6 8:00,9.45,10.63,2.964210526,11.16,11.63,7.82
2019/11/6 12:00,16.549999,11.38,2.733157895,25.879999,27.209999,8.88
2019/11/6 16:00,13.96,14.9,2.502105263,27.290001,26.530001,9.05
2019/11/6 20:00,14.15,16.690001,2.271052632,26.42,19.23,8.43
2019/11/7 0:00,11.765,11.85,2.04,2.04,10.81,7.66
2019/11/7 4:00,9.38,7.74,1.89,1.37,4.95,7.67
2019/11/7 8:00,6.995,6.84,2.1,1.49,3.46,8.17
2019/11/7 12:00,4.61,12,3.48,5.67,12.58,9.37
2019/11/7 16:00,8.53,15.49,4.32,14.22,31.969999,10.61
2019/11/7 20:00,12.45,14.99,3.1,6.18,27.940001,9.46
